Pixels, Value
42, 0,200975580853682
42,1, 0,200975580853682
42,2, 0,200975580853682
42,3, 0,200975580853682
42,4, 0,200975580853682
42,5, 0,200975580853682
42,6, 0,215037175515982
42,7, 0,215037175515982
42,8, 0,215037175515982
42,9, 0,215037175515982
43, 0,215037175515982
43,1, 0,215037175515982
43,2, 0,215037175515982
43,3, 0,215037175515982
43,4, 0,215037175515982
43,5, 0,215037175515982
43,6, 0,200497295320951
43,7, 0,200497295320951
43,8, 0,200497295320951
43,9, 0,200497295320951
44, 0,200497295320951
44,1, 0,200497295320951
44,2, 0,200497295320951
44,3, 0,200497295320951
44,4, 0,200497295320951
44,5, 0,200497295320951
44,6, 0,209106434910114
44,7, 0,209106434910114
44,8, 0,209106434910114
44,9, 0,209106434910114
45, 0,209106434910114
45,1, 0,209106434910114
45,2, 0,209106434910114
45,3, 0,209106434910114
45,4, 0,209106434910114
45,5, 0,209106434910114
45,6, 0,23321202575977
45,7, 0,23321202575977
45,8, 0,23321202575977
45,9, 0,23321202575977
46, 0,23321202575977
46,1, 0,23321202575977
46,2, 0,23321202575977
46,3, 0,23321202575977
46,4, 0,23321202575977
46,5, 0,23321202575977
46,6, 0,218098202925462
46,7, 0,218098202925462
46,8, 0,218098202925462
46,9, 0,218098202925462
47, 0,218098202925462
47,1, 0,218098202925462
47,2, 0,218098202925462
47,3, 0,218098202925462
47,4, 0,218098202925462
47,5, 0,218098202925462
47,6, 0,232542426013947
47,7, 0,232542426013947
47,8, 0,232542426013947
47,9, 0,232542426013947
48, 0,232542426013947
48,1, 0,232542426013947
48,2, 0,232542426013947
48,3, 0,232542426013947
48,4, 0,232542426013947
48,5, 0,232542426013947
48,6, 0,252343447069021
48,7, 0,252343447069021
48,8, 0,252343447069021
48,9, 0,252343447069021
49, 0,252343447069021
49,1, 0,252343447069021
49,2, 0,252343447069021
49,3, 0,252343447069021
49,4, 0,252343447069021
49,5, 0,252343447069021
49,6, 0,339774042452299
49,7, 0,339774042452299
49,8, 0,339774042452299
49,9, 0,339774042452299
50, 0,339774042452299
50,1, 0,339774042452299
50,2, 0,339774042452299
50,3, 0,339774042452299
50,4, 0,339774042452299
50,5, 0,339774042452299
50,6, 0,81614643305265
50,7, 0,81614643305265
50,8, 0,81614643305265
50,9, 0,81614643305265
51, 0,81614643305265
51,1, 0,81614643305265
51,2, 0,81614643305265
51,3, 0,81614643305265
51,4, 0,81614643305265
51,5, 0,81614643305265
51,6, 2,08015943895487
51,7, 2,08015943895487
51,8, 2,08015943895487
51,9, 2,08015943895487
52, 2,08015943895487
52,1, 2,08015943895487
52,2, 2,08015943895487
52,3, 2,08015943895487
