Pixels, Value
145,8, 0,498851810638721
145,9, 0,498851810638721
146, 0,498851810638721
146,1, 0,498851810638721
146,2, 0,498851810638721
146,3, 0,498851810638721
146,4, 0,498851810638721
146,5, 0,498851810638721
146,6, 0,0743255717864403
146,7, 0,0743255717864403
146,8, 0,0743255717864403
146,9, 0,0743255717864403
147, 0,0743255717864403
147,1, 0,0743255717864403
147,2, 0,0743255717864403
147,3, 0,0743255717864403
147,4, 0,0743255717864403
147,5, 0,0743255717864403
147,6, 0
147,7, 0
147,8, 0
147,9, 0
148, 0
148,1, 0
148,2, 0
148,3, 0
148,4, 0
148,5, 0
148,6, 0
148,7, 0
148,8, 0
148,9, 0
149, 0
149,1, 0
149,2, 0
149,3, 0
149,4, 0
149,5, 0
149,6, 0
149,7, 0
149,8, 0
149,9, 0
150, 0
150,1, 0
150,2, 0
150,3, 0
150,4, 0
150,5, 0
150,6, 0
150,7, 0
150,8, 0
150,9, 0
151, 0
