Pixels, Value
34,5, 0,129223917917105
34,6, 0,0940626119687007
34,7, 0,0940626119687007
34,8, 0,0940626119687007
34,9, 0,0940626119687007
35, 0,0940626119687007
35,1, 0,0940626119687007
35,2, 0,0940626119687007
35,3, 0,0940626119687007
35,4, 0,0940626119687007
35,5, 0,0940626119687007
35,6, 0,0668962201338548
35,7, 0,0668962201338548
35,8, 0,0668962201338548
35,9, 0,0668962201338548
36, 0,0668962201338548
36,1, 0,0668962201338548
36,2, 0,0668962201338548
36,3, 0,0668962201338548
36,4, 0,0668962201338548
36,5, 0,0668962201338548
36,6, 0,0611855671955989
36,7, 0,0611855671955989
36,8, 0,0611855671955989
36,9, 0,0611855671955989
37, 0,0611855671955989
37,1, 0,0611855671955989
37,2, 0,0611855671955989
37,3, 0,0611855671955989
37,4, 0,0611855671955989
37,5, 0,0611855671955989
37,6, 0,0565354640887334
37,7, 0,0565354640887334
37,8, 0,0565354640887334
37,9, 0,0565354640887334
38, 0,0565354640887334
38,1, 0,0565354640887334
38,2, 0,0565354640887334
38,3, 0,0565354640887334
38,4, 0,0565354640887334
38,5, 0,0565354640887334
38,6, 0,0589013060202965
38,7, 0,0589013060202965
38,8, 0,0589013060202965
38,9, 0,0589013060202965
39, 0,0589013060202965
39,1, 0,0589013060202965
39,2, 0,0589013060202965
39,3, 0,0589013060202965
39,4, 0,0589013060202965
39,5, 0,0589013060202965
39,6, 0,0637961513959445
39,7, 0,0637961513959445
39,8, 0,0637961513959445
39,9, 0,0637961513959445
40, 0,0637961513959445
40,1, 0,0637961513959445
40,2, 0,0637961513959445
40,3, 0,0637961513959445
40,4, 0,0637961513959445
40,5, 0,0637961513959445
40,6, 0,0616750517331637
40,7, 0,0616750517331637
40,8, 0,0616750517331637
40,9, 0,0616750517331637
41, 0,0616750517331637
41,1, 0,0616750517331637
41,2, 0,0616750517331637
41,3, 0,0616750517331637
41,4, 0,0616750517331637
41,5, 0,0616750517331637
41,6, 0,0736674229035011
41,7, 0,0736674229035011
41,8, 0,0736674229035011
41,9, 0,0736674229035011
42, 0,0736674229035011
42,1, 0,0736674229035011
42,2, 0,0736674229035011
42,3, 0,0736674229035011
42,4, 0,0736674229035011
42,5, 0,0736674229035011
42,6, 0,0661619933275076
42,7, 0,0661619933275076
42,8, 0,0661619933275076
42,9, 0,0661619933275076
43, 0,0661619933275076
43,1, 0,0661619933275076
43,2, 0,0661619933275076
43,3, 0,0661619933275076
43,4, 0,0661619933275076
43,5, 0,0661619933275076
43,6, 0,0636329898834229
43,7, 0,0636329898834229
43,8, 0,0636329898834229
43,9, 0,0636329898834229
44, 0,0636329898834229
44,1, 0,0636329898834229
44,2, 0,0636329898834229
44,3, 0,0636329898834229
44,4, 0,0636329898834229
44,5, 0,0636329898834229
44,6, 0,0880256360054016
44,7, 0,0880256360054016
44,8, 0,0880256360054016
44,9, 0,0880256360054016
45, 0,0880256360054016
45,1, 0,0880256360054016
45,2, 0,0880256360054016
45,3, 0,0880256360054016
45,4, 0,0880256360054016
45,5, 0,0880256360054016
45,6, 0,0942257734812223
45,7, 0,0942257734812223
45,8, 0,0942257734812223
45,9, 0,0942257734812223
46, 0,0942257734812223
46,1, 0,1102971824646
46,2, 0,1102971824646
46,3, 0,1102971824646
46,4, 0,1102971824646
46,5, 0,1102971824646
46,6, 0,105076014063909
46,7, 0,105076014063909
46,8, 0,105076014063909
46,9, 0,105076014063909
47, 0,105076014063909
47,1, 0,105076014063909
47,2, 0,105076014063909
47,3, 0,105076014063909
47,4, 0,105076014063909
47,5, 0,105076014063909
47,6, 0,106136563895299
47,7, 0,106136563895299
47,8, 0,106136563895299
47,9, 0,106136563895299
48, 0,106136563895299
48,1, 0,106136563895299
48,2, 0,106136563895299
48,3, 0,106136563895299
48,4, 0,106136563895299
48,5, 0,106136563895299
48,6, 0,134608247830318
48,7, 0,134608247830318
48,8, 0,134608247830318
48,9, 0,134608247830318
49, 0,134608247830318
49,1, 0,134608247830318
49,2, 0,134608247830318
49,3, 0,134608247830318
49,4, 0,134608247830318
49,5, 0,134608247830318
49,6, 0,193183230825571
49,7, 0,193183230825571
49,8, 0,193183230825571
49,9, 0,193183230825571
50, 0,193183230825571
50,1, 0,193183230825571
50,2, 0,193183230825571
50,3, 0,193183230825571
50,4, 0,193183230825571
50,5, 0,193183230825571
50,6, 0,684788868053143
50,7, 0,684788868053143
50,8, 0,684788868053143
50,9, 0,684788868053143
51, 0,684788868053143
51,1, 0,684788868053143
51,2, 0,780972579684624
51,3, 0,780972579684624
51,4, 0,780972579684624
51,5, 0,780972579684624
51,6, 2,19892770425356
51,7, 2,19892770425356
51,8, 2,19892770425356
51,9, 2,19892770425356
52, 2,19892770425356
52,1, 2,19892770425356
52,2, 2,19892770425356
52,3, 2,19892770425356
52,4, 2,19892770425356
52,5, 2,19892770425356
52,6, 3,40689396220721
52,7, 3,40689396220721
52,8, 3,40689396220721
52,9, 3,40689396220721
53, 3,40689396220721
53,1, 3,40689396220721
53,2, 3,40689396220721
53,3, 3,40689396220721
53,4, 3,40689396220721
53,5, 3,40689396220721
53,6, 2,93552035253231
53,7, 2,93552035253231
53,8, 2,93552035253231
53,9, 2,93552035253231
54, 2,93552035253231
54,1, 2,93552035253231
54,2, 2,93552035253231
54,3, 2,93552035253231
