Pixels, Value
85,6, 0,0212514314260764
85,7, 0,0212514314260764
85,8, 0,0212514314260764
85,9, 0,0212514314260764
86, 0,0212514314260764
86,1, 0,0249170222434843
86,2, 0,0249170222434843
86,3, 0,0249170222434843
86,4, 0,030246746315421
86,5, 0,030246746315421
86,6, 0,030246746315421
86,7, 0,030246746315421
86,8, 0,030246746315421
86,9, 0,030246746315421
87, 0,030246746315421
87,1, 0,030246746315421
87,2, 0,030246746315421
87,3, 0,0224208223616912
87,4, 0,0224208223616912
87,5, 0,0224208223616912
87,6, 0,0224208223616912
87,7, 0,0224208223616912
87,8, 0,0224208223616912
87,9, 0,0224208223616912
88, 0,0218023944630488
88,1, 0,0218023944630488
88,2, 0,0218023944630488
88,3, 0,0218023944630488
88,4, 0,0218023944630488
88,5, 0,0218023944630488
88,6, 0,0360937009934949
88,7, 0,0360937009934949
88,8, 0,0360937009934949
88,9, 0,0360937009934949
89, 0,0360937009934949
89,1, 0,0360937009934949
89,2, 0,0360937009934949
89,3, 0,0360937009934949
89,4, 0,0360937009934949
89,5, 0,0360937009934949
89,6, 0,037499218944955
89,7, 0,037499218944955
89,8, 0,037499218944955
89,9, 0,0581996873340591
90, 0,0581996873340591
90,1, 0,0581996873340591
90,2, 0,0581996873340591
90,3, 0,0581996873340591
90,4, 0,0581996873340591
90,5, 0,0581996873340591
90,6, 0,0581996873340591
90,7, 0,0581996873340591
90,8, 0,0581996873340591
90,9, 0,0581996873340591
91, 0,0581996873340591
91,1, 0,0786527845637062
91,2, 0,0786527845637062
91,3, 0,0794736070473589
91,4, 0,0794736070473589
91,5, 0,0794736070473589
91,6, 0,0794736070473589
91,7, 0,0794736070473589
91,8, 0,0794736070473589
91,9, 0,0794736070473589
92, 0,0794736070473589
92,1, 0,0794736070473589
92,2, 0,0794736070473589
92,3, 0,0794736070473589
92,4, 0,100207807867298
92,5, 0,100207807867298
92,6, 0,100207807867298
92,7, 0,100207807867298
92,8, 0,100207807867298
92,9, 0,107797604805182
93, 0,107797604805182
93,1, 0,107797604805182
93,2, 0,107797604805182
93,3, 0,107797604805182
93,4, 0,107797604805182
93,5, 0,107797604805182
93,6, 0,107797604805182
93,7, 0,109180634469419
93,8, 0,109180634469419
93,9, 0,109180634469419
94, 0,109180634469419
94,1, 0,109180634469419
94,2, 0,109180634469419
94,3, 0,109180634469419
94,4, 0,109180634469419
94,5, 0,0991283700805767
94,6, 0,0991283700805767
94,7, 0,0991283700805767
94,8, 0,0991283700805767
94,9, 0,0955302441248388
95, 0,0955302441248388
95,1, 0,0955302441248388
95,2, 0,0955302441248388
95,3, 0,0955302441248388
95,4, 0,0955302441248388
95,5, 0,0955302441248388
95,6, 0,0955302441248388
95,7, 0,0955302441248388
95,8, 0,0955302441248388
95,9, 0,0955302441248388
96, 0,0955302441248388
96,1, 0,0955302441248388
96,2, 0,0936074955672414
96,3, 0,0936074955672414
96,4, 0,0936074955672414
96,5, 0,0936074955672414
96,6, 0,0936074955672414
96,7, 0,0936074955672414
96,8, 0,0936074955672414
96,9, 0,0936074955672414
97, 0,0936074955672414
97,1, 0,0936074955672414
97,2, 0,0936074955672414
97,3, 0,0936074955672414
97,4, 0,0936074955672414
97,5, 0,0849719932734707
97,6, 0,0849719932734707
97,7, 0,0849719932734707
97,8, 0,0605159809180653
97,9, 0,0605159809180653
98, 0,0605159809180653
98,1, 0,0605159809180653
98,2, 0,0605159809180653
98,3, 0,0605159809180653
98,4, 0,0605159809180653
98,5, 0,0605159809180653
98,6, 0,0605159809180653
98,7, 0,0592116602591103
98,8, 0,0592116602591103
98,9, 0,0592116602591103
99, 0,0592116602591103
99,1, 0,0592116602591103
99,2, 0,0592116602591103
99,3, 0,0592116602591103
99,4, 0,0591104629666052
99,5, 0,0591104629666052
99,6, 0,0591104629666052
99,7, 0,0591104629666052
99,8, 0,0591104629666052
99,9, 0,0591104629666052
100, 0,0669251427767232
100,1, 0,0669251427767232
100,2, 0,0669251427767232
100,3, 0,0669251427767232
100,4, 0,0669251427767232
100,5, 0,0669251427767232
100,6, 0,0669251427767232
100,7, 0,0669251427767232
100,8, 0,0669251427767232
100,9, 0,0669251427767232
101, 0,0669251427767232
101,1, 0,0692189480735061
101,2, 0,0692189480735061
101,3, 0,0795972926270874
101,4, 0,0795972926270874
101,5, 0,0795972926270874
101,6, 0,0795972926270874
101,7, 0,0795972926270874
101,8, 0,0795972926270874
101,9, 0,0795972926270874
102, 0,0795972926270874
102,1, 0,0795972926270874
102,2, 0,0795972926270874
102,3, 0,0795972926270874
102,4, 0,0795972926270874
102,5, 0,0974305043952129
102,6, 0,0974305043952129
102,7, 0,118490785379891
102,8, 0,118490785379891
102,9, 0,118490785379891
103, 0,118490785379891
103,1, 0,118490785379891
103,2, 0,118490785379891
103,3, 0,118490785379891
103,4, 0,118490785379891
103,5, 0,118490785379891
103,6, 0,118490785379891
103,7, 0,118490785379891
103,8, 0,140203226694046
103,9, 0,140203226694046
104, 0,140203226694046
104,1, 0,140203226694046
104,2, 0,140203226694046
104,3, 0,146106402090178
104,4, 0,146106402090178
104,5, 0,146106402090178
104,6, 0,146106402090178
104,7, 0,146106402090178
104,8, 0,146106402090178
104,9, 0,146106402090178
105, 0,159655595142254
105,1, 0,159655595142254
105,2, 0,159655595142254
105,3, 0,159655595142254
105,4, 0,159655595142254
105,5, 0,159655595142254
105,6, 0,159655595142254
105,7, 0,159655595142254
105,8, 0,159655595142254
105,9, 0,159655595142254
106, 0,174059343108817
106,1, 0,174059343108817
106,2, 0,174059343108817
106,3, 0,171000936046439
106,4, 0,171000936046439
106,5, 0,171000936046439
106,6, 0,171000936046439
106,7, 0,171000936046439
106,8, 0,171000936046439
106,9, 0,171000936046439
107, 0,171000936046439
107,1, 0,171000936046439
107,2, 0,171000936046439
107,3, 0,171000936046439
107,4, 0,171000936046439
107,5, 0,171000936046439
107,6, 0,191960019738612
107,7, 0,191960019738612
107,8, 0,191960019738612
107,9, 0,191960019738612
108, 0,191960019738612
108,1, 0,191960019738612
108,2, 0,191960019738612
108,3, 0,191960019738612
108,4, 0,191960019738612
108,5, 0,191960019738612
108,6, 0,191960019738612
108,7, 0,191960019738612
108,8, 0,192657156642536
108,9, 0,192657156642536
109, 0,192657156642536
109,1, 0,192657156642536
109,2, 0,215066734860616
109,3, 0,215066734860616
109,4, 0,215066734860616
109,5, 0,215066734860616
109,6, 0,215066734860616
109,7, 0,215066734860616
109,8, 0,215066734860616
109,9, 0,215066734860616
110, 0,215066734860616
110,1, 0,215291617732849
110,2, 0,215291617732849
110,3, 0,215291617732849
110,4, 0,215291617732849
110,5, 0,215291617732849
110,6, 0,215291617732849
110,7, 0,215291617732849
110,8, 0,215291617732849
110,9, 0,238027276115668
111, 0,238027276115668
111,1, 0,238027276115668
111,2, 0,238027276115668
111,3, 0,238027276115668
111,4, 0,258356687765586
111,5, 0,258356687765586
111,6, 0,258356687765586
111,7, 0,258356687765586
111,8, 0,258356687765586
111,9, 0,258356687765586
112, 0,258356687765586
112,1, 0,258356687765586
112,2, 0,258356687765586
112,3, 0,258356687765586
112,4, 0,258356687765586
112,5, 0,275548983347846
112,6, 0,295574803120249
112,7, 0,295574803120249
112,8, 0,295574803120249
112,9, 0,295574803120249
113, 0,295574803120249
113,1, 0,295574803120249
113,2, 0,295574803120249
113,3, 0,295574803120249
113,4, 0,295574803120249
113,5, 0,295574803120249
113,6, 0,295574803120249
113,7, 0,295574803120249
113,8, 0,295574803120249
113,9, 0,303783027956776
114, 0,303783027956776
114,1, 0,28139593802592
114,2, 0,28139593802592
114,3, 0,28139593802592
114,4, 0,28139593802592
114,5, 0,28139593802592
114,6, 0,28139593802592
114,7, 0,28139593802592
114,8, 0,28139593802592
114,9, 0,28139593802592
115, 0,28139593802592
115,1, 0,28139593802592
115,2, 0,260560539913476
115,3, 0,260560539913476
115,4, 0,260560539913476
115,5, 0,260560539913476
115,6, 0,260560539913476
115,7, 0,260560539913476
115,8, 0,271107546621232
115,9, 0,271107546621232
116, 0,271107546621232
116,1, 0,271107546621232
116,2, 0,271107546621232
116,3, 0,271107546621232
116,4, 0,249237687296513
116,5, 0,249237687296513
116,6, 0,249237687296513
116,7, 0,249237687296513
116,8, 0,249237687296513
116,9, 0,249237687296513
117, 0,249237687296513
117,1, 0,249237687296513
117,2, 0,249237687296513
117,3, 0,249237687296513
117,4, 0,29343841583403
117,5, 0,29343841583403
117,6, 0,29343841583403
117,7, 0,279439457037488
117,8, 0,279439457037488
117,9, 0,279439457037488
118, 0,279439457037488
118,1, 0,279439457037488
118,2, 0,279439457037488
118,3, 0,279439457037488
118,4, 0,279439457037488
118,5, 0,279439457037488
118,6, 0,279439457037488
118,7, 0,279439457037488
118,8, 0,279439457037488
118,9, 0,279439457037488
